68339.078125	81128.671875	71747.789062	57579.292969	80523.546875	78436.546875	74386.460938	72107.039062	70097.296875	89213.304688	87344.101562	79589.476562	89136.351562	92095.515625	78346.820312	80525.187500	72189.468750	77097.054688	92549.562500	74122.484375	70005.476562	75360.492188	78265.914062	85140.601562	93830.171875	76690.007812	82427.109375	99228.507812	82485.421875	65700.218750	59082.187500	71860.195312	
63030.531250	75157.937500	70697.828125	56756.265625	83018.281250	81426.359375	68536.695312	79201.390625	64042.847656	81983.617188	79511.796875	70249.445312	84448.789062	78590.460938	80305.164062	69259.671875	70854.781250	64947.539062	73145.789062	62412.851562	68231.468750	67271.117188	80276.054688	79484.765625	88914.546875	66262.679688	70831.632812	74632.234375	75657.507812	60893.015625	59241.910156	72233.992188	
78238.546875	95843.218750	86612.562500	81577.085938	98956.101562	93905.632812	94592.140625	88430.890625	87377.765625	110233.257812	106891.921875	101633.937500	100309.187500	98976.828125	87061.078125	87537.914062	74106.609375	89360.820312	98008.414062	72941.218750	85956.078125	80635.281250	99852.859375	84633.085938	109764.515625	89773.125000	87079.335938	119203.250000	96244.328125	78283.664062	73473.289062	82921.132812	
79036.257812	90808.585938	79266.640625	79443.218750	95362.179688	83145.968750	89193.992188	88126.328125	81501.132812	100617.843750	107643.312500	86952.445312	103190.843750	101212.390625	90087.960938	81880.984375	81677.820312	81512.492188	100950.789062	78944.039062	77354.843750	84691.617188	92673.546875	81937.351562	103522.382812	87609.062500	89065.718750	103193.632812	86091.976562	74642.695312	65311.492188	85139.109375	
73383.359375	83939.703125	82957.445312	70817.906250	93650.539062	87410.242188	87127.726562	81054.156250	77049.187500	110399.156250	93077.726562	88015.343750	97560.585938	93778.890625	84337.968750	72772.906250	74517.757812	75329.421875	93436.960938	69946.062500	78126.570312	80777.445312	88513.937500	82273.734375	97011.007812	91900.617188	85076.171875	102765.976562	82493.015625	64930.269531	60861.582031	67920.500000	
68562.531250	86315.898438	66050.125000	65455.101562	81476.625000	78806.468750	81488.257812	76101.101562	70316.179688	89216.039062	89237.179688	88969.617188	88575.914062	92921.593750	75098.078125	72959.906250	69697.437500	80798.593750	94180.460938	71375.648438	76755.921875	76276.476562	87339.367188	84928.125000	93707.101562	81179.460938	74376.546875	105354.140625	88883.085938	64457.894531	54948.039062	77045.515625	
82753.187500	94218.835938	90169.867188	79042.171875	91479.171875	93430.250000	99544.179688	91999.718750	71788.039062	104550.015625	96751.671875	92735.570312	102115.062500	108282.085938	96557.593750	81759.507812	76906.015625	91379.984375	99339.000000	78253.007812	77091.382812	90840.140625	97249.171875	93425.078125	114946.039062	91828.343750	95904.046875	106244.179688	90958.835938	71354.695312	76967.609375	89443.632812	
71491.593750	83541.554688	66863.148438	79576.875000	84755.976562	70904.593750	92984.531250	92688.523438	68752.671875	88236.531250	90466.640625	83079.820312	89992.554688	98506.906250	92429.296875	72849.062500	72750.257812	75413.015625	92683.453125	79591.585938	74658.281250	76590.265625	79860.039062	79491.203125	104791.781250	81486.703125	79772.750000	88457.031250	84116.914062	67243.109375	57841.632812	73346.593750	
71075.023438	78577.421875	70758.640625	64051.222656	84811.289062	67548.585938	81921.445312	66780.367188	69378.484375	83744.812500	89279.843750	75900.726562	88905.867188	85828.945312	77167.742188	80308.023438	62262.937500	69874.250000	86231.265625	67507.523438	67873.554688	71015.140625	81709.859375	80201.734375	93418.742188	77825.203125	72345.476562	90697.039062	75589.726562	72148.500000	60629.968750	76009.328125	
62376.160156	69997.781250	68058.460938	55931.316406	79030.093750	73304.367188	86735.117188	76836.218750	65642.046875	85629.000000	83892.273438	73462.171875	74240.539062	87179.570312	75131.554688	73166.195312	66134.257812	69998.132812	84226.656250	64150.382812	71051.156250	68224.367188	79495.281250	77514.414062	98122.781250	72550.617188	69150.632812	77994.671875	78601.250000	65653.820312	63062.832031	71728.460938	
75331.468750	81805.468750	83886.617188	61200.667969	87098.812500	82973.945312	86995.070312	74356.164062	69145.867188	100034.796875	90318.734375	83364.359375	97784.523438	103774.929688	80455.468750	72164.531250	67662.039062	81381.429688	93955.750000	70313.812500	73072.117188	85985.570312	93802.460938	81781.007812	98624.617188	73877.179688	78054.179688	102046.523438	78591.703125	64604.664062	75798.937500	75808.242188	
75304.343750	102847.960938	80618.000000	77745.625000	101738.656250	100220.992188	92311.843750	95182.523438	86630.273438	110159.781250	101834.695312	98239.750000	101297.187500	104523.750000	86027.125000	88889.835938	87861.671875	86480.531250	102890.960938	85843.062500	88243.671875	83412.726562	96113.882812	95381.445312	112631.304688	101754.664062	96327.859375	115989.953125	99764.695312	78494.671875	72080.695312	88471.625000	
83979.992188	106430.140625	84628.171875	94965.812500	113352.367188	98015.648438	107283.140625	102369.257812	92457.468750	107913.539062	110608.085938	101782.468750	112319.500000	109301.468750	98340.656250	96723.218750	94227.000000	91416.953125	106349.960938	92255.601562	94408.281250	84236.890625	109413.125000	105830.804688	128080.671875	105350.367188	94904.078125	113880.875000	103250.312500	87114.671875	75212.796875	102989.609375	
72241.398438	72957.476562	67791.351562	64578.585938	80077.781250	74286.570312	77810.593750	80925.789062	68313.304688	83650.757812	84177.992188	75876.546875	81278.820312	87485.312500	83581.437500	69123.828125	69935.070312	71612.726562	88126.484375	67627.515625	64735.109375	61617.128906	73577.414062	71157.015625	93835.945312	66197.718750	77420.375000	85036.484375	81848.875000	64118.746094	51434.625000	65207.539062	
