73823.150000	75522.020000	76492.030000	62361.930000	85690.930000	78020.880000	84408.280000	73596.970000	75428.330000	88846.210000	86623.910000	82228.540000	88827.590000	86439.190000	80495.420000	78211.050000	65511.450000	74346.290000	87468.680000	67206.580000	71497.020000	72759.460000	92785.300000	87380.960000	98596.320000	71441.740000	73343.020000	98240.570000	80029.860000	64325.500000	62456.400000	72887.940000	
83231.740000	75382.520000	89166.890000	64836.670000	93783.440000	88909.510000	94815.720000	84355.120000	79520.810000	104159.260000	86923.250000	83668.730000	93473.640000	95642.830000	84835.780000	78845.890000	76114.090000	91639.930000	92048.260000	73817.570000	82552.700000	70558.120000	85863.660000	83259.650000	108533.460000	77472.430000	80206.070000	93710.130000	84893.000000	77105.150000	69405.930000	80830.860000	
68339.080000	81128.680000	71747.790000	57579.290000	80523.540000	78436.540000	74386.460000	72107.030000	70097.300000	89213.310000	87344.100000	79589.470000	89136.350000	92095.520000	78346.830000	80525.190000	72189.460000	77097.050000	92549.560000	74122.490000	70005.480000	75360.490000	78265.900000	85140.600000	93830.170000	76690.000000	82427.110000	99228.510000	82485.420000	65700.220000	59082.180000	71860.200000	
63030.530000	75157.940000	70697.820000	56756.260000	83018.270000	81426.350000	68536.690000	79201.400000	64042.850000	81983.620000	79511.800000	70249.450000	84448.790000	78590.460000	80305.160000	69259.670000	70854.770000	64947.540000	73145.790000	62412.860000	68231.460000	67271.120000	80276.060000	79484.770000	88914.560000	66262.680000	70831.630000	74632.230000	75657.510000	60893.010000	59241.910000	72233.990000	
78238.540000	95843.220000	86612.560000	81577.080000	98956.100000	93905.640000	94592.140000	88430.900000	87377.760000	110233.260000	106891.910000	101633.930000	100309.180000	98976.830000	87061.080000	87537.910000	74106.610000	89360.820000	98008.420000	72941.220000	85956.090000	80635.280000	99852.850000	84633.080000	109764.520000	89773.130000	87079.340000	119203.250000	96244.330000	78283.670000	73473.280000	82921.140000	
79036.260000	90808.580000	79266.650000	79443.220000	95362.180000	83145.960000	89194.000000	88126.340000	81501.120000	100617.860000	107643.320000	86952.440000	103190.850000	101212.400000	90087.960000	81880.980000	81677.830000	81512.500000	100950.790000	78944.050000	77354.850000	84691.620000	92673.530000	81937.360000	103522.380000	87609.050000	89065.730000	103193.620000	86091.980000	74642.690000	65311.480000	85139.110000	
73383.360000	83939.710000	82957.450000	70817.910000	93650.540000	87410.240000	87127.730000	81054.160000	77049.190000	110399.160000	93077.730000	88015.350000	97560.570000	93778.880000	84337.980000	72772.910000	74517.760000	75329.420000	93436.960000	69946.070000	78126.580000	80777.440000	88513.940000	82273.730000	97011.000000	91900.610000	85076.160000	102765.980000	82493.000000	64930.270000	60861.580000	67920.500000	
68562.520000	86315.910000	66050.120000	65455.100000	81476.620000	78806.470000	81488.260000	76101.100000	70316.190000	89216.030000	89237.180000	88969.620000	88575.920000	92921.600000	75098.080000	72959.910000	69697.430000	80798.590000	94180.470000	71375.650000	76755.920000	76276.470000	87339.360000	84928.110000	93707.110000	81179.460000	74376.550000	105354.140000	88883.070000	64457.890000	54948.050000	77045.510000	
82753.190000	94218.830000	90169.850000	79042.170000	91479.180000	93430.250000	99544.170000	91999.730000	71788.040000	104550.010000	96751.670000	92735.590000	102115.060000	108282.080000	96557.590000	81759.510000	76906.020000	91379.990000	99339.000000	78253.010000	77091.370000	90840.130000	97249.170000	93425.080000	114946.030000	91828.360000	95904.050000	106244.180000	90958.830000	71354.690000	76967.610000	89443.630000	
71491.590000	83541.550000	66863.140000	79576.870000	84755.980000	70904.600000	92984.520000	92688.500000	68752.670000	88236.530000	90466.650000	83079.820000	89992.560000	98506.900000	92429.290000	72849.060000	72750.260000	75413.020000	92683.450000	79591.590000	74658.280000	76590.260000	79860.040000	79491.220000	104791.780000	81486.710000	79772.750000	88457.040000	84116.910000	67243.110000	57841.630000	73346.590000	
71075.020000	78577.430000	70758.640000	64051.230000	84811.290000	67548.590000	81921.450000	66780.370000	69378.480000	83744.820000	89279.850000	75900.720000	88905.860000	85828.950000	77167.750000	80308.020000	62262.940000	69874.260000	86231.270000	67507.520000	67873.560000	71015.140000	81709.870000	80201.740000	93418.740000	77825.210000	72345.480000	90697.050000	75589.730000	72148.500000	60629.970000	76009.330000	
62376.160000	69997.780000	68058.460000	55931.320000	79030.100000	73304.370000	86735.120000	76836.210000	65642.050000	85628.990000	83892.270000	73462.170000	74240.540000	87179.560000	75131.560000	73166.190000	66134.260000	69998.140000	84226.650000	64150.390000	71051.160000	68224.370000	79495.280000	77514.420000	98122.790000	72550.620000	69150.630000	77994.660000	78601.260000	65653.820000	63062.830000	71728.460000	
75331.470000	81805.480000	83886.630000	61200.670000	87098.810000	82973.940000	86995.060000	74356.170000	69145.870000	100034.790000	90318.740000	83364.360000	97784.530000	103774.940000	80455.460000	72164.530000	67662.040000	81381.430000	93955.740000	70313.810000	73072.110000	85985.570000	93802.470000	81780.990000	98624.640000	73877.180000	78054.180000	102046.520000	78591.700000	64604.660000	75798.930000	75808.230000	
75304.350000	102847.960000	80617.980000	77745.630000	101738.650000	100221.010000	92311.850000	95182.530000	86630.270000	110159.770000	101834.700000	98239.740000	101297.190000	104523.740000	86027.130000	88889.830000	87861.680000	86480.530000	102890.960000	85843.060000	88243.680000	83412.720000	96113.880000	95381.430000	112631.300000	101754.660000	96327.860000	115989.960000	99764.700000	78494.670000	72080.700000	88471.630000	
83979.990000	106430.150000	84628.170000	94965.810000	113352.370000	98015.640000	107283.130000	102369.260000	92457.470000	107913.540000	110608.100000	101782.480000	112319.510000	109301.470000	98340.660000	96723.220000	94227.010000	91416.960000	106349.970000	92255.610000	94408.280000	84236.880000	109413.130000	105830.790000	128080.670000	105350.350000	94904.070000	113880.870000	103250.310000	87114.670000	75212.800000	102989.600000	
72241.400000	72957.490000	67791.360000	64578.590000	80077.790000	74286.580000	77810.590000	80925.790000	68313.300000	83650.760000	84177.990000	75876.550000	81278.810000	87485.300000	83581.450000	69123.830000	69935.070000	71612.730000	88126.480000	67627.510000	64735.110000	61617.130000	73577.420000	71157.030000	93835.960000	66197.720000	77420.370000	85036.490000	81848.860000	64118.740000	51434.630000	65207.540000	
